url,loc,artist,song
http://pizmonet.co.il/wiki/24.1.2013,7,ירדנה ארזי,זמן של אולי
http://pizmonet.co.il/wiki/24.1.2013,8,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/24.1.2013,9,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/24.1.2013,10,נתן גושן,עוד
http://pizmonet.co.il/wiki/24.1.2013,11,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/24.1.2013,12,אלעד טרבלסי ועדי מורלי,נוסע
http://pizmonet.co.il/wiki/24.1.2013,13,אריאל הורוביץ,הכוכב של דויד
http://pizmonet.co.il/wiki/24.1.2013,14,דורי בן זאב וג'אז מדמיע,ארץ קטנה עם שפם
http://pizmonet.co.il/wiki/24.1.2013,15,ברק אולייר,כשהימים עוברים
http://pizmonet.co.il/wiki/24.1.2013,16,ערן צור ואנסמבל מיתר,בלילות של ירח מלא
http://pizmonet.co.il/wiki/24.1.2013,17,הילה סעדה,אם תחזור
http://pizmonet.co.il/wiki/24.1.2013,18,שי גבסו,אין לי מילים
http://pizmonet.co.il/wiki/24.1.2013,19,ארקדי דוכין,איתך לתמיד
http://pizmonet.co.il/wiki/24.1.2013,20,רוני דלומי,פניי לרוח
http://pizmonet.co.il/wiki/24.1.2013,21,אניה בוקשטיין,יום אחד
http://pizmonet.co.il/wiki/24.1.2013,22,שרית חדד,תחזרי
http://pizmonet.co.il/wiki/24.1.2013,23,עמיר בניון,עכשיו התור לאהבה
http://pizmonet.co.il/wiki/24.1.2013,24,קטלין רייטר,כלום לא עוזר לי
http://pizmonet.co.il/wiki/24.1.2013,25,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/24.1.2013,26,ליאור נרקיס,תביני
http://pizmonet.co.il/wiki/24.1.2013,27,עמיר בניון,ילדות נשכחת
http://pizmonet.co.il/wiki/24.1.2013,28,אהוד בנאי ומאיה בלזיצמן,עיירה בדרום
http://pizmonet.co.il/wiki/24.1.2013,29,יובל בנאי,יא חביבתי
http://pizmonet.co.il/wiki/24.1.2013,30,תמיר חיטמן,אי אפשר להתנשק
http://pizmonet.co.il/wiki/31.1.2013,1,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/31.1.2013,2,אייל גולן,את
http://pizmonet.co.il/wiki/31.1.2013,3,אברהם טל,אני איתך
http://pizmonet.co.il/wiki/31.1.2013,4,עידן עמדי,דברים יפים לראות
http://pizmonet.co.il/wiki/31.1.2013,5,הדג נחש,קובלנה על מפלגות ישראל
http://pizmonet.co.il/wiki/31.1.2013,6,קרן פלס,לייק וואנקה
http://pizmonet.co.il/wiki/31.1.2013,7,ירדנה ארזי,זמן של אולי
http://pizmonet.co.il/wiki/31.1.2013,8,אדם גורליצקי,תמיד חוזר אלייך
http://pizmonet.co.il/wiki/31.1.2013,9,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/31.1.2013,10,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/31.1.2013,11,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/31.1.2013,12,אהרון רזאל,את אחיי
http://pizmonet.co.il/wiki/31.1.2013,13,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/31.1.2013,14,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/31.1.2013,15,אלעד טרבלסי ועדי מורלי,נוסע
http://pizmonet.co.il/wiki/31.1.2013,16,ברק אולייר,כשהימים עוברים
http://pizmonet.co.il/wiki/31.1.2013,17,נתן גושן,עוד
http://pizmonet.co.il/wiki/31.1.2013,18,רוני ידידיה,גשם
http://pizmonet.co.il/wiki/31.1.2013,19,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/31.1.2013,20,הילה סעדה,אם תחזור
http://pizmonet.co.il/wiki/31.1.2013,21,ארקדי דוכין,איתך לתמיד
http://pizmonet.co.il/wiki/31.1.2013,22,אריאל הורוביץ,הכוכב של דויד
http://pizmonet.co.il/wiki/31.1.2013,23,שרית חדד,תחזרי
http://pizmonet.co.il/wiki/31.1.2013,24,אניה בוקשטיין,יום אחד
http://pizmonet.co.il/wiki/31.1.2013,25,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/31.1.2013,26,שי גבסו,אין לי מילים
http://pizmonet.co.il/wiki/31.1.2013,27,דורי בן זאב וג'אז מדמיע,ארץ קטנה עם שפם
http://pizmonet.co.il/wiki/31.1.2013,28,בית הבובות,סיבובים של חורף
http://pizmonet.co.il/wiki/31.1.2013,29,קטלין רייטר,כלום לא עוזר לי
http://pizmonet.co.il/wiki/31.1.2013,30,אהוד בנאי ומאיה בלזיצמן,עיירה בדרום
http://pizmonet.co.il/wiki/7.2.2013,1,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/7.2.2013,2,אייל גולן,את
http://pizmonet.co.il/wiki/7.2.2013,3,אברהם טל,אני איתך
http://pizmonet.co.il/wiki/7.2.2013,4,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/7.2.2013,5,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/7.2.2013,6,ירדנה ארזי,זמן של אולי
http://pizmonet.co.il/wiki/7.2.2013,7,הדג נחש,קובלנה על מפלגות ישראל
http://pizmonet.co.il/wiki/7.2.2013,8,קרן פלס,לייק וואנקה
http://pizmonet.co.il/wiki/7.2.2013,9,נתן גושן,מה אם נתנשק
http://pizmonet.co.il/wiki/7.2.2013,10,אדם גורליצקי,תמיד חוזר אלייך
http://pizmonet.co.il/wiki/7.2.2013,11,אהרון רזאל,את אחיי
http://pizmonet.co.il/wiki/7.2.2013,12,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/7.2.2013,13,עידן עמדי,דברים יפים לראות
http://pizmonet.co.il/wiki/7.2.2013,14,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/7.2.2013,15,ברק אולייר,כשהימים עוברים
http://pizmonet.co.il/wiki/7.2.2013,16,שי גבסו,אין לי מילים
http://pizmonet.co.il/wiki/7.2.2013,17,נימרוד לב,מתחיל עכשיו
http://pizmonet.co.il/wiki/7.2.2013,18,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/7.2.2013,19,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/7.2.2013,20,שרית חדד,תחזרי
http://pizmonet.co.il/wiki/7.2.2013,21,מיקי גבריאלוב ויהלי סובול,אני רואה אותה בדרך לגימנסיה
http://pizmonet.co.il/wiki/7.2.2013,22,הילה סעדה,אם תחזור
http://pizmonet.co.il/wiki/7.2.2013,23,דורי בן זאב וג'אז מדמיע,ארץ קטנה עם שפם
http://pizmonet.co.il/wiki/7.2.2013,24,הראל מויאל,אחד שתאהבי
http://pizmonet.co.il/wiki/7.2.2013,25,אניה בוקשטיין,יום אחד
http://pizmonet.co.il/wiki/7.2.2013,26,ארקדי דוכין,איתך לתמיד
http://pizmonet.co.il/wiki/7.2.2013,27,רוני ידידיה,גשם
http://pizmonet.co.il/wiki/7.2.2013,28,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/7.2.2013,29,אלעד טרבלסי ועדי מורלי,נוסע
http://pizmonet.co.il/wiki/7.2.2013,30,אמיר דדון,מתגלגלים
http://pizmonet.co.il/wiki/14.2.2013,1,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/14.2.2013,2,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/14.2.2013,3,פאר טסי,תחזרי
http://pizmonet.co.il/wiki/14.2.2013,4,אברהם טל,אני איתך
http://pizmonet.co.il/wiki/14.2.2013,5,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/14.2.2013,6,חמי רודנר,זמן אסיף
http://pizmonet.co.il/wiki/14.2.2013,7,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/14.2.2013,8,הדג נחש,קובלנה על מפלגות ישראל
http://pizmonet.co.il/wiki/14.2.2013,9,נימרוד לב,מתחיל עכשיו
http://pizmonet.co.il/wiki/14.2.2013,10,ירדנה ארזי,זמן של אולי
http://pizmonet.co.il/wiki/14.2.2013,11,אייל גולן,את
http://pizmonet.co.il/wiki/14.2.2013,12,מאיה אברהם,תדע
http://pizmonet.co.il/wiki/14.2.2013,13,מיקי גבריאלוב ויהלי סובול,אני רואה אותה בדרך לגימנסיה
http://pizmonet.co.il/wiki/14.2.2013,14,נתן גושן,מה אם נתנשק
http://pizmonet.co.il/wiki/14.2.2013,15,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/14.2.2013,16,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/14.2.2013,17,ברק אולייר,כשהימים עוברים
http://pizmonet.co.il/wiki/14.2.2013,18,אדם גורליצקי,תמיד חוזר אלייך
http://pizmonet.co.il/wiki/14.2.2013,19,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/14.2.2013,20,קרן פלס,לייק וואנקה
http://pizmonet.co.il/wiki/14.2.2013,21,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/14.2.2013,22,עידן עמדי,דברים יפים לראות
http://pizmonet.co.il/wiki/14.2.2013,23,אהרון רזאל,את אחיי
http://pizmonet.co.il/wiki/14.2.2013,24,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/14.2.2013,25,שרית חדד,תחזרי
http://pizmonet.co.il/wiki/14.2.2013,26,שי גבסו,אין לי מילים
http://pizmonet.co.il/wiki/14.2.2013,27,הילה סעדה,אם תחזור
http://pizmonet.co.il/wiki/14.2.2013,28,אלעד טרבלסי ועדי מורלי,נוסע
http://pizmonet.co.il/wiki/14.2.2013,29,אניה בוקשטיין,יום אחד
http://pizmonet.co.il/wiki/14.2.2013,30,דורי בן זאב וג'אז מדמיע,ארץ קטנה עם שפם
http://pizmonet.co.il/wiki/21.2.2013,1,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/21.2.2013,2,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/21.2.2013,3,פאר טסי,תחזרי
http://pizmonet.co.il/wiki/21.2.2013,4,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/21.2.2013,5,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/21.2.2013,6,אניה בוקשטיין,אף אחד
http://pizmonet.co.il/wiki/21.2.2013,7,אברהם טל,אני איתך
http://pizmonet.co.il/wiki/21.2.2013,8,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/21.2.2013,9,רז שמואלי,פנסים
http://pizmonet.co.il/wiki/21.2.2013,10,שיר ביטון,פעם תורי ופעם תורך
http://pizmonet.co.il/wiki/21.2.2013,11,נימרוד לב,מתחיל עכשיו
http://pizmonet.co.il/wiki/21.2.2013,12,חמי רודנר,זמן אסיף
http://pizmonet.co.il/wiki/21.2.2013,13,אדם גורליצקי,קרן אור
http://pizmonet.co.il/wiki/21.2.2013,14,אייל גולן,את
http://pizmonet.co.il/wiki/21.2.2013,15,ירדנה ארזי,זמן של אולי
http://pizmonet.co.il/wiki/21.2.2013,16,אריאל הורוביץ,אם נישאר חלום
http://pizmonet.co.il/wiki/21.2.2013,17,ברק אולייר,כשהימים עוברים
http://pizmonet.co.il/wiki/21.2.2013,18,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/21.2.2013,19,קרן פלס,לייק וואנקה
http://pizmonet.co.il/wiki/21.2.2013,20,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/21.2.2013,21,ארז לב ארי ופטריק סבג,בא מתוך הלב
http://pizmonet.co.il/wiki/21.2.2013,22,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/21.2.2013,23,אורן כדורי,זה הייתי אני
http://pizmonet.co.il/wiki/21.2.2013,24,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/21.2.2013,25,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/21.2.2013,26,ישראל גוריון ואסף אמדורסקי,הבלדה על השיער הארוך והשיער הקצר
http://pizmonet.co.il/wiki/21.2.2013,27,רוני דלומי,סתם שני אנשים
http://pizmonet.co.il/wiki/21.2.2013,28,הילה סעדה,אם תחזור
http://pizmonet.co.il/wiki/21.2.2013,29,הדג נחש,קובלנה על מפלגות ישראל
http://pizmonet.co.il/wiki/21.2.2013,30,אהרון רזאל,את אחיי
http://pizmonet.co.il/wiki/28.2.2013,1,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/28.2.2013,2,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/28.2.2013,3,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/28.2.2013,4,ריטה,מים צלולים
http://pizmonet.co.il/wiki/28.2.2013,5,פאר טסי,תחזרי
http://pizmonet.co.il/wiki/28.2.2013,6,יובל דיין,לאסוף
http://pizmonet.co.il/wiki/28.2.2013,7,דני רובס,אני לא מפסיק להתרגש ממך
http://pizmonet.co.il/wiki/28.2.2013,8,אברהם טל,אני איתך
http://pizmonet.co.il/wiki/28.2.2013,9,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/28.2.2013,10,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/28.2.2013,11,רז שמואלי,פנסים
http://pizmonet.co.il/wiki/28.2.2013,12,אדם גורליצקי,קרן אור
http://pizmonet.co.il/wiki/28.2.2013,13,סגיב כהן ונדב קקון,כל שי כלאם
http://pizmonet.co.il/wiki/28.2.2013,14,שיר ביטון,פעם תורי ופעם תורך
http://pizmonet.co.il/wiki/28.2.2013,15,חמי רודנר,זמן אסיף
http://pizmonet.co.il/wiki/28.2.2013,16,הדג נחש,קובלנה על מפלגות ישראל
http://pizmonet.co.il/wiki/28.2.2013,17,אייל גולן,את
http://pizmonet.co.il/wiki/28.2.2013,18,ברק אולייר,כשהימים עוברים
http://pizmonet.co.il/wiki/28.2.2013,19,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/28.2.2013,20,אורן כדורי,זה הייתי אני
http://pizmonet.co.il/wiki/28.2.2013,21,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/28.2.2013,22,אניה בוקשטיין,אף אחד
http://pizmonet.co.il/wiki/28.2.2013,23,קרן פלס,לייק וואנקה
http://pizmonet.co.il/wiki/28.2.2013,24,ישראל גוריון ואסף אמדורסקי,הבלדה על השיער הארוך והשיער הקצר
http://pizmonet.co.il/wiki/28.2.2013,25,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/28.2.2013,26,ארז לב ארי ופטריק סבג,בא מתוך הלב
http://pizmonet.co.il/wiki/28.2.2013,27,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/28.2.2013,28,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/28.2.2013,29,נימרוד לב,מתחיל עכשיו
http://pizmonet.co.il/wiki/28.2.2013,30,ירדנה ארזי,זמן של אולי
http://pizmonet.co.il/wiki/7.3.2013,1,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/7.3.2013,2,ריטה,מים צלולים
http://pizmonet.co.il/wiki/7.3.2013,3,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/7.3.2013,4,דני רובס,אני לא מפסיק להתרגש ממך
http://pizmonet.co.il/wiki/7.3.2013,5,יובל דיין,לאסוף
http://pizmonet.co.il/wiki/7.3.2013,6,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/7.3.2013,7,סגיב כהן ונדב קקון,כל שי כלאם
http://pizmonet.co.il/wiki/7.3.2013,8,איה כורם,עכשיו אתה
http://pizmonet.co.il/wiki/7.3.2013,9,נימרוד לב,מתחיל עכשיו
http://pizmonet.co.il/wiki/7.3.2013,10,פאר טסי,תחזרי
http://pizmonet.co.il/wiki/7.3.2013,11,רז שמואלי,פנסים
http://pizmonet.co.il/wiki/7.3.2013,12,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/7.3.2013,13,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/7.3.2013,14,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/7.3.2013,15,אדם גורליצקי,קרן אור
http://pizmonet.co.il/wiki/7.3.2013,16,אייל גולן,את
http://pizmonet.co.il/wiki/7.3.2013,17,ישראל גוריון ואסף אמדורסקי,הבלדה על השיער הארוך והשיער הקצר
http://pizmonet.co.il/wiki/7.3.2013,18,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/7.3.2013,19,אניה בוקשטיין,אף אחד
http://pizmonet.co.il/wiki/7.3.2013,20,חמי רודנר,זמן אסיף
http://pizmonet.co.il/wiki/7.3.2013,21,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/7.3.2013,22,שיר ביטון,פעם תורי ופעם תורך
http://pizmonet.co.il/wiki/7.3.2013,23,אברהם טל,אני איתך
http://pizmonet.co.il/wiki/7.3.2013,24,ארז לב ארי ופטריק סבג,בא מתוך הלב
http://pizmonet.co.il/wiki/7.3.2013,25,עילי בוטנר וילדי החוץ,נעים עכשיו
http://pizmonet.co.il/wiki/7.3.2013,26,בעז בנאי,ללחוץ על כפתור
http://pizmonet.co.il/wiki/7.3.2013,27,קרן פלס,לייק וואנקה
http://pizmonet.co.il/wiki/7.3.2013,28,דודו מתנה,עונג שבת
http://pizmonet.co.il/wiki/7.3.2013,29,הדג נחש,קובלנה על מפלגות ישראל
http://pizmonet.co.il/wiki/7.3.2013,30,סיון טלמור,חלונות
http://pizmonet.co.il/wiki/14.3.2013,1,דני רובס,אני לא מפסיק להתרגש ממך
http://pizmonet.co.il/wiki/14.3.2013,2,ריטה,מים צלולים
http://pizmonet.co.il/wiki/14.3.2013,3,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/14.3.2013,4,סגיב כהן ונדב קקון,כל שי כלאם
http://pizmonet.co.il/wiki/14.3.2013,5,עידן עמדי,משום מה
http://pizmonet.co.il/wiki/14.3.2013,6,שלמה ארצי,נדבר מהלב
http://pizmonet.co.il/wiki/14.3.2013,7,אברהם טל,אני לא מבין איך היום עולה עליי
http://pizmonet.co.il/wiki/14.3.2013,8,איה כורם,עכשיו אתה
http://pizmonet.co.il/wiki/14.3.2013,9,יובל דיין,לאסוף
http://pizmonet.co.il/wiki/14.3.2013,10,עברי לידר,בחום של תל אביב
http://pizmonet.co.il/wiki/14.3.2013,11,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/14.3.2013,12,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/14.3.2013,13,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/14.3.2013,14,רז שמואלי,פנסים
http://pizmonet.co.il/wiki/14.3.2013,15,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/14.3.2013,16,ישראל גוריון ואסף אמדורסקי,הבלדה על השיער הארוך והשיער הקצר
http://pizmonet.co.il/wiki/14.3.2013,17,ברק אולייר,נסיעת מבחן
http://pizmonet.co.il/wiki/14.3.2013,18,פאר טסי,תחזרי
http://pizmonet.co.il/wiki/14.3.2013,19,אניה בוקשטיין,אף אחד
http://pizmonet.co.il/wiki/14.3.2013,20,דני גלבוע וקורין אלאל,האדם
http://pizmonet.co.il/wiki/14.3.2013,21,אדם גורליצקי,קרן אור
http://pizmonet.co.il/wiki/14.3.2013,22,נימרוד לב,מתחיל עכשיו
http://pizmonet.co.il/wiki/14.3.2013,23,משה פרץ,הטעם הישן
http://pizmonet.co.il/wiki/14.3.2013,24,אייל גולן,את
http://pizmonet.co.il/wiki/14.3.2013,25,יוני רכטר,היא ישנה עמוק
http://pizmonet.co.il/wiki/14.3.2013,26,הדג נחש,זמן להתעורר
http://pizmonet.co.il/wiki/14.3.2013,27,חמי רודנר,זמן אסיף
http://pizmonet.co.il/wiki/14.3.2013,28,שיר ביטון,פעם תורי ופעם תורך
http://pizmonet.co.il/wiki/14.3.2013,29,ארז לב ארי ופטריק סבג,בא מתוך הלב
http://pizmonet.co.il/wiki/14.3.2013,30,בעז שרעבי,אני שמח בך
http://pizmonet.co.il/wiki/21.3.2013,1,דני רובס,אני לא מפסיק להתרגש ממך
http://pizmonet.co.il/wiki/21.3.2013,2,יהודה פוליקר ובלקן ביט בוקס,איך אפשר
http://pizmonet.co.il/wiki/21.3.2013,3,שלמה ארצי,נדבר מהלב
http://pizmonet.co.il/wiki/21.3.2013,4,אברהם טל,אני לא מבין איך היום עולה עליי
http://pizmonet.co.il/wiki/21.3.2013,5,הפרויקט של עידן רייכל,בלילה
http://pizmonet.co.il/wiki/21.3.2013,6,עידן עמדי,משום מה
http://pizmonet.co.il/wiki/21.3.2013,7,סגיב כהן ונדב קקון,כל שי כלאם
http://pizmonet.co.il/wiki/21.3.2013,8,מירי מסיקה,למה למה ככה
http://pizmonet.co.il/wiki/21.3.2013,9,עברי לידר,בחום של תל אביב
http://pizmonet.co.il/wiki/21.3.2013,10,מורן מזור,רק בשבילו
http://pizmonet.co.il/wiki/21.3.2013,11,ישראל גוריון ואסף אמדורסקי,הבלדה על השיער הארוך והשיער הקצר
http://pizmonet.co.il/wiki/21.3.2013,12,ארז לב ארי ופטריק סבג,בא מתוך הלב
http://pizmonet.co.il/wiki/21.3.2013,13,קרן פלס,כלום לא טעים
http://pizmonet.co.il/wiki/21.3.2013,14,חמי רודנר,זמן אסיף
http://pizmonet.co.il/wiki/21.3.2013,15,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/21.3.2013,16,איה כורם,עכשיו אתה
http://pizmonet.co.il/wiki/21.3.2013,17,יובל דיין,לאסוף
http://pizmonet.co.il/wiki/21.3.2013,18,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/21.3.2013,19,ריטה,מים צלולים
http://pizmonet.co.il/wiki/21.3.2013,20,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/21.3.2013,21,רז שמואלי,פנסים
http://pizmonet.co.il/wiki/21.3.2013,22,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/21.3.2013,23,קובי רכט ותום רהב,יין חם
http://pizmonet.co.il/wiki/21.3.2013,24,ברק אולייר,נסיעת מבחן
http://pizmonet.co.il/wiki/21.3.2013,25,אניה בוקשטיין,אף אחד
http://pizmonet.co.il/wiki/21.3.2013,26,יהודה סעדו,יום יום
http://pizmonet.co.il/wiki/21.3.2013,27,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/21.3.2013,28,דני גלבוע וקורין אלאל,האדם
http://pizmonet.co.il/wiki/21.3.2013,29,שיר ביטון,פעם תורי ופעם תורך
http://pizmonet.co.il/wiki/21.3.2013,30,הדג נחש,זמן להתעורר
http://pizmonet.co.il/wiki/4.4.2013,1,אייל גולן,סטטוס מאוהב
http://pizmonet.co.il/wiki/4.4.2013,2,יהודה פוליקר ובלקן ביט בוקס,איך אפשר
http://pizmonet.co.il/wiki/4.4.2013,3,דני רובס,אני לא מפסיק להתרגש ממך
http://pizmonet.co.il/wiki/4.4.2013,4,הפרויקט של עידן רייכל,בלילה
http://pizmonet.co.il/wiki/4.4.2013,5,שלמה ארצי,נדבר מהלב
http://pizmonet.co.il/wiki/4.4.2013,6,אברהם טל,אני לא מבין איך היום עולה עליי
http://pizmonet.co.il/wiki/4.4.2013,7,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/4.4.2013,8,עידן עמדי,משום מה
http://pizmonet.co.il/wiki/4.4.2013,9,גלעד שגב,הדמעות שלך
http://pizmonet.co.il/wiki/4.4.2013,10,יגאל בשן,נחיתות והמראות
http://pizmonet.co.il/wiki/4.4.2013,11,עברי לידר,בחום של תל אביב
http://pizmonet.co.il/wiki/4.4.2013,12,קובי רכט ותום רהב,יין חם
http://pizmonet.co.il/wiki/4.4.2013,13,סגיב כהן ונדב קקון,כל שי כלאם
http://pizmonet.co.il/wiki/4.4.2013,14,משה פרץ,חלמתי
http://pizmonet.co.il/wiki/4.4.2013,15,אריאל הורוביץ,המכתב של רבקה לנעמי
http://pizmonet.co.il/wiki/4.4.2013,16,קרן פלס,כלום לא טעים
http://pizmonet.co.il/wiki/4.4.2013,17,ריטה,מים צלולים
http://pizmonet.co.il/wiki/4.4.2013,18,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/4.4.2013,19,שיר ביטון,פעם תורי ופעם תורך
http://pizmonet.co.il/wiki/4.4.2013,20,מירי מסיקה,למה למה ככה
http://pizmonet.co.il/wiki/4.4.2013,21,יהודה סעדו,יום יום
http://pizmonet.co.il/wiki/4.4.2013,22,הדג נחש,זמן להתעורר
http://pizmonet.co.il/wiki/4.4.2013,23,מורן מזור,רק בשבילו
http://pizmonet.co.il/wiki/4.4.2013,24,ברק אולייר,נסיעת מבחן
http://pizmonet.co.il/wiki/4.4.2013,25,יובל דיין,לאסוף
http://pizmonet.co.il/wiki/4.4.2013,26,רז שמואלי,פנסים
http://pizmonet.co.il/wiki/4.4.2013,27,קובי אפללו,יחידה שלי
http://pizmonet.co.il/wiki/4.4.2013,28,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/4.4.2013,29,איה כורם,עכשיו אתה
http://pizmonet.co.il/wiki/4.4.2013,30,מיי פיינגולד,להתראות מחר
http://pizmonet.co.il/wiki/11.4.2013,1,אייל גולן,סטטוס מאוהב
http://pizmonet.co.il/wiki/11.4.2013,2,דני רובס,אני לא מפסיק להתרגש ממך
http://pizmonet.co.il/wiki/11.4.2013,3,יהודה פוליקר ובלקן ביט בוקס,איך אפשר
http://pizmonet.co.il/wiki/11.4.2013,4,הפרויקט של עידן רייכל,בלילה
http://pizmonet.co.il/wiki/11.4.2013,5,אברהם טל,אני לא מבין איך היום עולה עליי
http://pizmonet.co.il/wiki/11.4.2013,6,סגיב כהן ונדב קקון,כל שי כלאם
http://pizmonet.co.il/wiki/11.4.2013,7,עידן עמדי,בזמן האחרון
http://pizmonet.co.il/wiki/11.4.2013,8,מאיה אברהם,בא הבוקר
http://pizmonet.co.il/wiki/11.4.2013,9,עידן עמדי,משום מה
http://pizmonet.co.il/wiki/11.4.2013,10,שלמה ארצי,נדבר מהלב
http://pizmonet.co.il/wiki/11.4.2013,11,גלעד שגב,הדמעות שלך
http://pizmonet.co.il/wiki/11.4.2013,12,עברי לידר,בחום של תל אביב
http://pizmonet.co.il/wiki/11.4.2013,13,אריאל הורוביץ,המכתב של רבקה לנעמי
http://pizmonet.co.il/wiki/11.4.2013,14,קרולינה,צל עץ תמר
http://pizmonet.co.il/wiki/11.4.2013,15,יהודה סעדו,יום יום
http://pizmonet.co.il/wiki/11.4.2013,16,קובי רכט ותום רהב,יין חם
http://pizmonet.co.il/wiki/11.4.2013,17,משה פרץ,חלמתי
http://pizmonet.co.il/wiki/11.4.2013,18,הפרויקט של עידן רייכל,עכשיו קרוב
http://pizmonet.co.il/wiki/11.4.2013,19,הדג נחש,זמן להתעורר
http://pizmonet.co.il/wiki/11.4.2013,20,מורן מזור,רק בשבילו
http://pizmonet.co.il/wiki/11.4.2013,21,ברק אולייר,נסיעת מבחן
http://pizmonet.co.il/wiki/11.4.2013,22,מירי מסיקה,למה למה ככה
http://pizmonet.co.il/wiki/11.4.2013,23,קרן פלס,כלום לא טעים
http://pizmonet.co.il/wiki/11.4.2013,24,יובל דיין,לאסוף
http://pizmonet.co.il/wiki/11.4.2013,25,יגאל בשן,נחיתות והמראות
http://pizmonet.co.il/wiki/11.4.2013,26,חוה אלברשטיין,אהבה
http://pizmonet.co.il/wiki/11.4.2013,27,ריטה,מים צלולים
